Client id,Invoice number,Payment due,Payment due date,Payment date1,Payment paid1,Latency1
 5156900,11711,2924,29.11.2017
 5156900,11712,22115,29.11.2017
 5156900,11713,3989,29.11.2017
 5156900,56215,1096,29.8.2017
 5156900,11480,5484,29.9.2017
5156900,8981,4995,30.6.2016,28.9.2017,218,455
5156900,8982,9862,30.6.2016,28.9.2017,9862,455
5156900,8997,1390,30.6.2016,28.9.2017,1390,455
5156900,55550,228,30.7.2016,28.9.2017,228,425
 5156900,9755,3285,30.12.2016
 5156900,55788,11131,30.12.2016
 5156900,9828,632,29.1.2017
 5156900,103134,-106,29.1.2017
 5156900,103135,-123,29.1.2017
 5156900,103186,-49,1.3.2017
5023361,10300,78,1.4.2017,8.7.2017,150,98
 5156900,10310,183,1.4.2017
 5156900,10305,3283,1.4.2017
 5156900,103210,-22,1.4.2017
 5156900,10334,705,1.4.2017
 5156900,10365,758,1.4.2017
 5156900,10020,-144.16,1.4.2017
 5156900,10127,-200,30.3.2017
 5156900,10405,156,1.4.2017
 5156900,10397,140,1.4.2017
 5156900,10410,249,1.4.2017
 5156900,10411,222,1.4.2017
 5156900,10423,355,1.4.2017
 5156900,10444,140,1.4.2017
 5156900,10445,870,1.4.2017
 5156900,10499,840,1.4.2017
 5156900,10277,-42644.25,30.5.2017
 5156900,55005,-4,30.5.2017
 5156900,10789,-300,30.8.2017
 5156900,11556,1850,30.9.2017
 5156900,56355,81,30.9.2017
 5156900,11599,110,30.10.2017
 5156900,56498,2472,30.10.2017
 5156900,11714,2055,14.11.2017
 5156900,11737,130,14.11.2017
 5156900,56495,1504,14.11.2017
 5156900,56437,-1281,14.11.2017
 5156900,56491,1614,14.11.2017
 5156900,11063,-2165,15.12.2017
 5156900,103649,-164,15.12.2017
 5156900,103616,-165,29.11.2017
 5156900,11780,2230,30.11.2017
 5156900,103662,-269,30.11.2017
 5156900,11765,300,15.12.2017
5156900,11017,-812,29.11.2017,20.7.2017,293,0
 5156900,11120,-2000,30.11.2017
 5156900,56468,1712,29.11.2017
 5156900,56426,1106,29.11.2017
 5156900,56476,527,29.11.2017
 5156900,56504,10698,29.11.2017
 5156900,56477,902,29.11.2017
 5156900,56430,1114,29.11.2017
 5156900,56456,283,29.11.2017
 5156900,56451,2691,29.11.2017
 5156900,11758,15239,30.12.2017
 5156900,11788,213,15.12.2017
 5156900,11108,-213,15.12.2017
 5156900,11784,604,15.12.2017
 5156900,11785,257,15.12.2017
 5156900,103652,-525,30.12.2017
 5156900,11073,-33214,30.12.2017
 5156900,11119,-7100,15.12.2017
 5156900,11794,6790,15.12.2017
 5156900,11810,1831,15.12.2017
 5156900,11819,2165,15.12.2017
 5156900,11089,-11713,30.12.2017
